Unique.ID,Catch Year,Age at Catch,Fish ID,Station-Transect,Converted Lat,Converted Long,Weight(Kg),Increment Number,Increment Width,R Detrended,Year of Increment Formation,Radius at age Ri (mm),Growth Rate,Otolith radius at capture: Rcpt,Fish length at capture: Lcpt (cm),Average fish length at hatching: L0p (cm),Biological Intercept,Back Calculated Weight (W=aL^b),Growth Rate (Biological Intercept),Length Increments,a,b,Pjan U,Pfeb U,Pmar U,Papr U,Pmay U,June U,July U,August U,September U,October U,November U,December U,January U,February U,March U,April U,May U,Pjan V,Pfeb V,Pmar V,Papr V,Pmay V,June V,July V,August V,September V,October V,November V,December V,January V,February V,March V,April V,May V,PJanuary Discharge,PFebruary Discharge,PMarch Discharge,PApril Discharge,PMay Discharge,June Discharge,July Discharge,August Discharge,September Discharge,October Discharge,November Discharge,December Discharge,January Discharge,February Discharge,March Discharge,April Discharge,May Discharge,Avg Discharge,Pjan MSLA,Pfeb MSLA,Pmar MSLA,Papr MSLA,Pmay MSLA,June MSLA,July MSLA,August MSLA,September MSLA,October MSLA,November MSLA,December MSLA,,,,,,June WSC,July WSC,August WSC,September WSC,October WSC,November WSC,December WSC
237,2011,5.5,PC1520_5,PC1520,29.60456667,-88.4186,,1,0.886666667,NA,2006,0.887,,1.78,60,0.2,29.91546662,0.463,,29.91546662,,,1.1399984,0.78999841,-0.53000156,0.53999841,2.15999838,0.07999842,0.31999842,1.3699984,0.44999842,-0.88000155,-0.62000156,-1.97000153,-1.42000154,0.78999841,-1.67000154,0.03999843,-2.86000151,1.2799984,-0.10000157,0.72999841,2.20999838,1.2199984,-0.11000157,1.72999839,0.57999841,0.06999842,-0.42000156,-1.58000154,-0.94000155,-1.30000154,-0.73000156,0.66999841,-0.12000157,0.41999842,305062.5,487000,451343.75,427266.6667,477843.75,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,754000,754000,562225.8065,635533.3333,628935.4839,288.4233487,-0.1193,-0.0555,-0.0758,-0.046,-0.009,0.0279,-0.0064,0.0137,0.0779,0.0727,0.0202,-0.0174,-0.0636,-0.1084,-0.0412,-0.0111,0.0607,-2.95799994,-3.16000009,-4.03700018,1.153,-8.22399998,-0.912,-1.40799999
238,2011,5.5,PC1520_5,PC1520,29.60456667,-88.4186,,2,0.326666667,1.088889,2007,1.213,0.368421053,1.78,60,0.2,40.8756312,1.173,0.366371172,10.96016458,,,-1.42000154,0.78999841,-1.67000154,0.03999843,-2.86000151,0.61999841,2.28999837,0.75999841,-2.10000153,-3.01000151,-0.62000156,-0.57000156,-1.42000154,0.49999841,-0.85000155,-1.02000155,0.58999841,-1.3000015,-0.7300016,0.6699984,-0.1200016,0.4199984,0.7199984,0.5499984,0.7899984,-0.2600016,-0.9400016,-1.6800015,0.7199984,-1.3300015,0.9099984,1.0799984,1.1399984,2.2199984,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.0636,-0.1084,-0.0412,-0.0111,0.0607,0.0378,0.0172,0.0629,0.1083,0.1417,0.09,-0.0144,0.0103,-0.0559,-0.0481,-0.0048,0.0434,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
239,2011,5.5,PC1520_5,PC1520,29.60456667,-88.4186,,3,0.193333333,0.8,2008,1.407,0.159340659,1.78,60,0.2,47.36225921,1.819,0.158691813,6.486628016,,,-1.420001542,0.499998415,-0.850001555,-1.020001551,0.589998413,1.1599984,2.159998378,2.279998375,-3.3100015,-1.820001533,0.25999842,-0.030001573,1.459998393,0.009998426,-1.020001551,-0.020001573,-0.690001559,-1.33000154,0.90999841,1.0799984,1.1399984,2.21999838,1.48999839,1.0499984,0.07999842,-0.09000157,-1.86000153,-1.00000155,1.1599984,0.10999842,0.83999841,1.77999839,1.84999838,1.49999839,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,0.0103,-0.0559,-0.0481,-0.0048,0.0434,0.0369,0.0865,0.0056,0.1936,0.2073,0.0711,0.0122,-0.1013,-0.0725,-0.0089,0.0132,0.0553,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
240,2011,5.5,PC1520_5,PC1520,29.60456667,-88.4186,,4,0.2,1.090909,2009,1.607,0.142180095,1.78,60,0.2,54.07256405,2.700,0.141680421,6.710304844,,,1.459998393,0.009998426,-1.020001551,-0.020001573,-0.690001559,3.049998358,3.299998352,0.759998409,-1.240001546,0.019998426,-0.590001561,-0.950001553,1.1599984,0.789998408,1.839998385,-1.150001548,-0.64000156,0.1099984,0.8399984,1.7799984,1.8499984,1.4999984,0.2199984,1.6399984,0.3999984,1.1599984,0.3599984,-2.8600015,-1.0800015,-1.7100015,-2.6700015,-0.9400016,1.4399984,1.9199984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.1013,-0.0725,-0.0089,0.0132,0.0553,0.0455,0.0419,0.1051,0.2171,0.1753,0.1849,0.0538,-0.0276,-0.0538,-0.0856,-0.018,0.0529,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
241,2011,5.5,PC1520_5,PC1520,29.60456667,-88.4186,,5,0.13,1.04,2010,1.737,0.080912863,1.78,60,0.2,58.4342622,3.402,0.080663794,4.361698148,,,1.1599984,0.78999841,1.83999838,-1.15000155,-0.64000156,0.34999842,0.09999842,1.1599984,-1.81000153,0.66999841,-0.76000156,1.1799984,0.90999841,0.43999842,-0.12000157,-0.06000157,0.33999842,-1.71000154,-2.67000151,-0.94000155,1.43999839,1.91999838,1.67999839,0.89999841,0.81999841,0.11999842,-1.47000154,0.04999842,-1.77000153,-1.41000154,0.45999842,1.51999839,2.68999837,1.2099984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.0276,-0.0538,-0.0856,-0.018,0.0529,0.0695,0.1078,0.0934,0.1916,0.1753,0.1029,-0.0611,-0.1239,-0.1183,-0.017,-0.0288,0.0188,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
242,2011,5.5,PC1520_5,PC1520,29.60456667,-88.4186,3.978,5.5,0.046666667,NA,2011,1.783,0.026871401,1.78,60,0.2,60,3.681,0.026794859,1.565737797,,,0.90999841,0.43999842,-0.12000157,-0.06000157,0.33999842,1.2599984,1.40999839,1.89999838,-0.48000156,-1.76000153,-1.32000154,-1.34000154,1.40999839,-0.99000155,-1.13000155,0.21999842,0.07999842,-1.41000154,0.45999842,1.51999839,2.68999837,1.2099984,1.0599984,0.79999841,-0.49000156,-0.26000157,-2.61000152,-0.01000157,-0.44000156,1.48999839,-0.40000156,2.36999837,0.02999843,0.08999842,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.1239,-0.1183,-0.017,-0.0288,0.0188,0.0466,0.0611,0.0846,0.1094,0.0953,0.0965,0.0745,0.0228,0.0096,0.0258,0.0368,0.0838,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
243,2011,5.5,PC1520_6,PC1520,29.60456667,-88.4186,,1,0.963333333,NA,2006,0.963,,2.01,49,0.2,23.57574249,0.228,,23.57574249,,,1.1399984,0.78999841,-0.53000156,0.53999841,2.15999838,0.07999842,0.31999842,1.3699984,0.44999842,-0.88000155,-0.62000156,-1.97000153,-1.42000154,0.78999841,-1.67000154,0.03999843,-2.86000151,1.2799984,-0.10000157,0.72999841,2.20999838,1.2199984,-0.11000157,1.72999839,0.57999841,0.06999842,-0.42000156,-1.58000154,-0.94000155,-1.30000154,-0.73000156,0.66999841,-0.12000157,0.41999842,305062.5,487000,451343.75,427266.6667,477843.75,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,754000,754000,562225.8065,635533.3333,628935.4839,288.4233487,-0.1193,-0.0555,-0.0758,-0.046,-0.009,0.0279,-0.0064,0.0137,0.0779,0.0727,0.0202,-0.0174,-0.0636,-0.1084,-0.0412,-0.0111,0.0607,-2.95799994,-3.16000009,-4.03700018,1.153,-8.22399998,-0.912,-1.40799999
244,2011,5.5,PC1520_6,PC1520,29.60456667,-88.4186,,2,0.343333333,1.0065935,2007,1.307,0.356401384,2.01,49,0.2,31.91554671,0.561,0.353745135,8.339804214,,,-1.42000154,0.78999841,-1.67000154,0.03999843,-2.86000151,0.61999841,2.28999837,0.75999841,-2.10000153,-3.01000151,-0.62000156,-0.57000156,-1.42000154,0.49999841,-0.85000155,-1.02000155,0.58999841,-1.3000015,-0.7300016,0.6699984,-0.1200016,0.4199984,0.7199984,0.5499984,0.7899984,-0.2600016,-0.9400016,-1.6800015,0.7199984,-1.3300015,0.9099984,1.0799984,1.1399984,2.2199984,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.0636,-0.1084,-0.0412,-0.0111,0.0607,0.0378,0.0172,0.0629,0.1083,0.1417,0.09,-0.0144,0.0103,-0.0559,-0.0481,-0.0048,0.0434,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
245,2011,5.5,PC1520_6,PC1520,29.60456667,-88.4186,,3,0.27,0.9740645,2008,1.577,0.206632653,2.01,49,0.2,38.47403352,0.980,0.205495048,6.558486809,,,-1.420001542,0.499998415,-0.850001555,-1.020001551,0.589998413,1.1599984,2.159998378,2.279998375,-3.3100015,-1.820001533,0.25999842,-0.030001573,1.459998393,0.009998426,-1.020001551,-0.020001573,-0.690001559,-1.33000154,0.90999841,1.0799984,1.1399984,2.21999838,1.48999839,1.0499984,0.07999842,-0.09000157,-1.86000153,-1.00000155,1.1599984,0.10999842,0.83999841,1.77999839,1.84999838,1.49999839,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,0.0103,-0.0559,-0.0481,-0.0048,0.0434,0.0369,0.0865,0.0056,0.1936,0.2073,0.0711,0.0122,-0.1013,-0.0725,-0.0089,0.0132,0.0553,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
246,2011,5.5,PC1520_6,PC1520,29.60456667,-88.4186,,4,0.226666667,1.0349431,2009,1.803,0.143763214,2.01,49,0.2,43.97992368,1.459,0.143106653,5.505890161,,,1.459998393,0.009998426,-1.020001551,-0.020001573,-0.690001559,3.049998358,3.299998352,0.759998409,-1.240001546,0.019998426,-0.590001561,-0.950001553,1.1599984,0.789998408,1.839998385,-1.150001548,-0.64000156,0.1099984,0.8399984,1.7799984,1.8499984,1.4999984,0.2199984,1.6399984,0.3999984,1.1599984,0.3599984,-2.8600015,-1.0800015,-1.7100015,-2.6700015,-0.9400016,1.4399984,1.9199984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.1013,-0.0725,-0.0089,0.0132,0.0553,0.0455,0.0419,0.1051,0.2171,0.1753,0.1849,0.0538,-0.0276,-0.0538,-0.0856,-0.018,0.0529,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
247,2011,5.5,PC1520_6,PC1520,29.60456667,-88.4186,,5,0.163333333,0.9836617,2010,1.967,0.090573013,2.01,49,0.2,47.94740335,1.887,0.090211154,3.967479675,,,1.1599984,0.78999841,1.83999838,-1.15000155,-0.64000156,0.34999842,0.09999842,1.1599984,-1.81000153,0.66999841,-0.76000156,1.1799984,0.90999841,0.43999842,-0.12000157,-0.06000157,0.33999842,-1.71000154,-2.67000151,-0.94000155,1.43999839,1.91999838,1.67999839,0.89999841,0.81999841,0.11999842,-1.47000154,0.04999842,-1.77000153,-1.41000154,0.45999842,1.51999839,2.68999837,1.2099984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.0276,-0.0538,-0.0856,-0.018,0.0529,0.0695,0.1078,0.0934,0.1916,0.1753,0.1029,-0.0611,-0.1239,-0.1183,-0.017,-0.0288,0.0188,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
248,2011,5.5,PC1520_6,PC1520,29.60456667,-88.4186,1.984,5.5,0.043333333,NA,2011,2.010,0.022033898,2.01,49,0.2,49,2.013,0.021953152,1.052596648,,,0.90999841,0.43999842,-0.12000157,-0.06000157,0.33999842,1.2599984,1.40999839,1.89999838,-0.48000156,-1.76000153,-1.32000154,-1.34000154,1.40999839,-0.99000155,-1.13000155,0.21999842,0.07999842,-1.41000154,0.45999842,1.51999839,2.68999837,1.2099984,1.0599984,0.79999841,-0.49000156,-0.26000157,-2.61000152,-0.01000157,-0.44000156,1.48999839,-0.40000156,2.36999837,0.02999843,0.08999842,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.1239,-0.1183,-0.017,-0.0288,0.0188,0.0466,0.0611,0.0846,0.1094,0.0953,0.0965,0.0745,0.0228,0.0096,0.0258,0.0368,0.0838,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
249,2011,6.5,BR0340_8,BR0340,27.50363333,-84.24111667,,1,0.963333333,NA,2005,0.963,,2.24,70,0.2,30.24511704,0.478,,30.24511704,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,#N/A,#N/A,#N/A,#N/A,#N/A,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
250,2011,6.5,BR0340_8,BR0340,27.50363333,-84.24111667,,2,0.323333333,0.9623016,2006,1.287,0.335640138,2.24,70,0.2,40.33994334,1.128,0.333767143,10.0948263,,,-0.6000016,0.3799984,-1.2800015,-0.9100016,0.8099984,-0.8700016,-1.7800015,-0.3700016,0.1299984,-2.5700015,-1.9600015,-3.9600015,-2.6300015,-0.4700016,-4.0100015,-1.1600015,-4.7100015,0.579998413,0.229998421,0.869998407,1.029998403,0.189998422,0.009998426,1.239998398,0.70999841,0.539998414,-1.180001548,-2.830001511,-0.830001555,-1.010001551,-1.270001546,-0.680001559,-0.590001561,-1.54000154,305062.5,487000,451343.75,427266.6667,477843.75,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,754000,754000,562225.8065,635533.3333,628935.4839,288.4233487,-0.0369,-0.0391,-0.0626,-0.0362,-0.0136,-0.0006,0.0077,0.0032,0.108,0.0914,0.0467,-0.0074,-0.0293,-0.0733,-0.0337,0.0558,0.0763,-0.479999989,-2.47000003,-3.85700011,2.05100012,-9.6239996,1.92799997,-15.6160002
251,2011,6.5,BR0340_8,BR0340,27.50363333,-84.24111667,,3,0.3,1.0285714,2007,1.587,0.233160622,2.24,70,0.2,49.70627702,2.101,0.232185098,9.366333681,,,-2.6300015,-0.4700016,-4.0100015,-1.1600015,-4.7100015,-0.6300016,1.3199984,-0.9800016,-2.7600015,-5.5600014,-2.1700015,-2.2300015,-2.2700015,-0.9100016,-2.1500015,-2.2000015,-0.7700016,-1.01000155,-1.27000155,-0.68000156,-0.59000156,-1.54000154,-0.11000157,-0.06000157,0.53999841,-0.76000156,-1.84000153,-2.91000151,-0.27000157,-1.26000155,0.55999841,0.23999842,0.60999841,1.92999838,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.0293,-0.0733,-0.0337,0.0558,0.0763,0.0309,0.0628,0.0548,0.0941,0.1183,0.075,0.0159,0.0116,-0.0439,-0.08,-0.0287,0.0079,-2.06399989,-8.45199966,-3.05999994,6.41300011,-6.33699989,-2.70499992,-4.37200022
252,2011,6.5,BR0340_8,BR0340,27.50363333,-84.24111667,,4,0.253333333,1.0242588,2008,1.840,0.159663866,2.24,70,0.2,57.61562547,3.262,0.159121723,7.909348442,,,-2.2700015,-0.9100016,-2.1500015,-2.2000015,-0.7700016,-0.8500016,0.3399984,2.0099984,-5.0300015,-3.7100015,-0.7800016,-1.5200015,0.2799984,-1.4900015,-2.8500015,-1.3900015,-1.9100015,-1.2600015,0.5599984,0.2399984,0.6099984,1.9299984,1.2799984,1.0399984,0.1899984,-0.5000016,-2.4900015,-2.2100015,1.0199984,-0.2800016,0.1299984,1.8799984,2.2899984,1.7099984,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,0.0116,-0.0439,-0.08,-0.0287,0.0079,0.0627,0.1493,0.0728,0.1715,0.1669,0.1122,0.0697,-0.0491,-0.0675,0.0042,-0.0377,-0.0489,-3.02900004,-7.34499979,-4.70100021,2.86599994,-6.80499983,-10.3900003,-7.80800009
253,2011,6.5,BR0340_8,BR0340,27.50363333,-84.24111667,,5,0.216666667,1.0673235,2009,2.057,0.117753623,2.24,70,0.2,64.38019979,4.540,0.117408676,6.764574325,,,0.2799984,-1.4900015,-2.8500015,-1.3900015,-1.9100015,2.1699984,1.9999984,-0.8900016,-2.0600015,-1.3200015,-1.8000015,-1.5300015,0.3799984,0.3499984,1.9299984,-3.2100015,-1.9000015,-0.2800016,0.1299984,1.8799984,2.2899984,1.7099984,0.2399984,1.3599984,0.6699984,0.5199984,0.2599984,-3.0400015,-0.9700016,-1.5600015,-2.7800015,-0.9000016,0.9299984,1.9599984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.0491,-0.0675,0.0042,-0.0377,-0.0489,0.0537,0.1241,0.125,0.2014,0.1837,0.1828,0.0729,-0.0149,-0.0568,-0.0609,-0.0813,-0.0137,-2.64100003,-3.16499996,-7.88199997,-0.159999996,-6.09899998,-8.35400009,-4.33300018
254,2011,6.5,BR0340_8,BR0340,27.50363333,-84.24111667,,6,0.143333333,0.9033613,2010,2.200,0.069692058,2.24,70,0.2,68.85522588,5.547,0.069509354,4.475026092,,,0.3799984,0.3499984,1.9299984,-3.2100015,-1.9000015,-1.7700015,-2.0400015,0.6399984,-3.9900015,-1.4700015,-2.2400015,0.9299984,0.3499984,-0.8100016,-1.5200015,-1.6400015,-1.5000015,-1.5600015,-2.7800015,-0.9000016,0.9299984,1.9599984,1.6699984,0.8999984,1.6499984,-0.2200016,-2.3300015,-0.4200016,-2.8400015,-0.9800016,0.5999984,1.9799984,2.3899984,0.7699984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.0149,-0.0568,-0.0609,-0.0813,-0.0137,0.1188,0.1169,0.1462,0.1599,0.1837,0.0737,-0.0228,-0.094,-0.0965,-0.0254,-0.034,-0.0197,-6.71000004,-0.187999994,-0.681999981,-4.13000011,-6.52099991,-0.375999987,-6.42700005
255,2011,6.5,BR0340_8,BR0340,27.50363333,-84.24111667,5.896,6.5,0.036666667,NA,2011,2.237,0.016666667,2.24,70,0.2,70,5.826,0.016625813,1.144774117,,,0.3499984,-0.8100016,-1.5200015,-1.6400015,-1.5000015,-0.8900016,-0.5300016,1.8199984,-1.3200015,-3.4800015,-3.3300015,-2.9600015,-0.2800016,-2.0300015,-3.3000015,-0.9800016,-1.0900015,-0.98000155,0.59999841,1.97999838,2.38999837,0.76999841,0.47999842,0.50999841,-0.07000157,0.43999842,-3.4800015,-0.94000155,-0.72000156,0.42999842,0.13999842,2.12999838,-0.08000157,0.36999842,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.094,-0.0965,-0.0254,-0.034,-0.0197,0.0308,0.0628,0.0786,0.0722,0.0999,0.101,0.1128,0.0184,-0.0014,-0.0061,0.0355,0.049,-8.27000046,-2.43300009,-3.90499997,1.33700001,-8.27099991,-6.82299995,-11.2959995
256,2011,6.5,PC0610_12,PC0610,29.42406667,-85.4395,,1,0.893333333,NA,2005,0.893,,2.22,72,0.2,29.07315608,0.425,,29.07315608,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,#N/A,#N/A,#N/A,#N/A,#N/A,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
257,2011,6.5,PC0610_12,PC0610,29.42406667,-85.4395,,2,0.4,1.0714286,2006,1.293,0.447761194,2.22,72,0.2,42.01592309,1.273,0.445179291,12.94276701,,,1.1499984,1.3599984,0.15999842,0.9499984,2.59999837,0.15999842,0.08999842,1.0999984,0.12999842,-0.55000156,-0.38000157,-1.81000153,-0.53000156,1.2599984,-1.59000154,0.76999841,-2.80000151,1.2399984,-0.04000157,0.53999841,1.40999839,0.49999841,0.48999842,1.80999839,1.1599984,0.50999841,-0.71000156,-1.92000153,-0.74000156,-1.30000154,-0.96000155,0.23999842,-0.42000156,-0.62000156,305062.5,487000,451343.75,427266.6667,477843.75,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,754000,754000,562225.8065,635533.3333,628935.4839,288.4233487,-0.1009,-0.0515,-0.0516,-0.0296,0.0204,0.0482,0.0319,0.0383,0.0958,0.1225,0.0269,0.0034,-0.041,-0.0802,-0.0451,0.013,0.0616,-1.53499997,-5.9369998,-4,-0.203999996,-5.21299982,1.05999994,-5.48099995
258,2011,6.5,PC0610_12,PC0610,29.42406667,-85.4395,,3,0.3,0.9443861,2007,1.593,0.231958763,2.22,72,0.2,51.72299835,2.365,0.23103325,9.707075259,,,-0.5300016,1.2599984,-1.5900015,0.7699984,-2.8000015,0.4899984,2.0799984,0.8699984,-2.4500015,-3.1800015,-0.3500016,-0.5200016,-0.7400016,1.0299984,-0.5300016,-0.7500016,0.9899984,-1.30000154,-0.96000155,0.23999842,-0.42000156,-0.62000156,0.52999841,0.53999841,1.0999984,-0.44000156,-1.15000155,-1.87000153,0.04999842,-1.37000154,0.50999841,0.46999842,0.45999842,1.76999839,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.041,-0.0802,-0.0451,0.013,0.0616,0.0824,0.0822,0.081,0.0985,0.1145,0.0566,0.0021,-0.0171,-0.0577,-0.0594,-0.0234,0.0104,-3.56900001,-5.3130002,-6.046,0.407999992,-0.680999994,-4.079,-1.86600006
259,2011,6.5,PC0610_12,PC0610,29.42406667,-85.4395,,4,0.233333333,0.8905852,2008,1.827,0.146443515,2.22,72,0.2,59.27294577,3.549,0.145968866,7.549947424,,,-0.7400016,1.0299984,-0.5300016,-0.7500016,0.9899984,1.3999984,2.1899984,1.8199984,-2.8100015,-1.6300015,0.6499984,0.2099984,1.8699984,0.6899984,-0.6700016,0.2299984,-0.6100016,-1.3700015,0.5099984,0.4699984,0.4599984,1.7699984,1.6299984,1.0999984,0.3799984,-0.5400016,-2.0000015,-1.4200015,1.1799984,0.2199984,0.3499984,1.5199984,1.7099984,1.4599984,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,-0.0171,-0.0577,-0.0594,-0.0234,0.0104,0.0868,0.1071,0.0652,0.2129,0.1615,0.0912,0.0329,-0.0635,-0.0681,0.0158,-0.0057,0.005,-7.10699987,-4.71000004,-1.67900002,-6.32800007,-10.6040001,-5.4829998,-3.75600004
260,2011,6.5,PC0610_12,PC0610,29.42406667,-85.4395,,5,0.21,1.0177706,2009,2.037,0.114963504,2.22,72,0.2,66.06789845,4.904,0.11463835,6.794952681,,,1.86999838,0.68999841,-0.67000156,0.22999842,-0.61000156,3.04999836,3.39999835,0.42999842,-1.90000153,0.07999842,-0.19000157,-0.66000156,1.40999839,1.2399984,1.85999838,-0.65000156,-0.54000156,0.2199984,0.3499984,1.5199984,1.7099984,1.4599984,0.2599984,1.7599984,1.0399984,0.6099984,0.2199984,-2.7600015,-1.3300015,-1.4900015,-2.4900015,-0.7900016,1.1699984,1.7199984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.0635,-0.0681,0.0158,-0.0057,0.005,0.0506,0.0964,0.1173,0.2094,0.178,0.1587,0.021,-0.0216,-0.0831,-0.0803,-0.0567,0.0008,-8.4289999,-4.55700016,-2.88599992,-2.2420001,-4.4749999,-4.91699982,-9.93799973
